index,review,review_date,hotelName,hotelUrl
1082,The hotel and restaurant exceeded expectations. The room was large and beautiful. We were surprised how quiet the room was since we were just on the third floor. We’ll definitely stay here on our next visit .,27-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1083,"This was a delightful place to say. It needs more towel racks or hooks in bathroom, an additional coffee bag or two -- but overall, just lovely, clean and spacious. We dined in the restaurant for lunch and had a glass of wine in the ""bar"" -- enjoyed the time.",27-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1084,We visited Chicago for a college visit to UCHICAGO and this hotel was perfect. They offered a free shuttle service to get us to the university and we’re super helpful answering questions about the area. There were several dining options within walking distance and the staff were very friendly. Our room was clean and very comfortable. Had a wonderful stay at this lovely hotel!,26-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1085,Great hotel- fun vibe. Bartender Josue was outstanding- great at explaining the drinks-definitely try the Hemingway. Guest rooms were awesome. Love the record player and vinyl's. Food was outstanding. Halibut and lobster roll a must. ,24-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1086,"Honestly one of the nicest hotels I have ever stayed in. The hotel room was spacious, and decorated beautifully. It looked like a gorgeous home rather than a hotel room. I wish we could have stayed longer. The hotel halls and common areas were absolutely gorgeous. Do not hesitate to stay here. I guarantee you will not be disappointed. Thank you for an awesome stay!",22-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1087,"This hotel was quaint, beautiful and probably the best we have stayed at! Everyone was customer service oriented. The restaurant on the premises was great we ate outside on the ato. Laportia our serves was super friendly and her food suggestions were perfect!",21-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1088,Excellent brand new hotel in Hyde Park. Very clean. Very friendly staff. Excellent food. My only reservation would be the noise coming from corridor. Doors are not sound proof and I could hear other guests chatting or checking out late night and early morning when I would have miked to sleep. ,18-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1089,"If you're in Hyde Park, stay here! Absolutely beautiful hotel with excellent food and cocktails. Fabulous restaurant, bar and lobby area for relaxing - they have thought of everything. Love the decor and all of the local artwork. This is definitely what Hyde Park needs, and a lot more of the same. Thanks Sophy Hotel!",18-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1090,"I stayed for 2 nights in a Dorchester Suite. The room is huge, well decorated and spacious. Great staff, nice restaurant.Only down side is that the restaurant and room service stops at 9pm. I’m not sure about the weekend hours.On Thursday night I decided to have dinner at the restaurant around 7PM without a reservation, not a good thing to do, 1 hour wait which I didn’t wait. I was told to seat at the bar area . It took more 17 minutes for someone to show up, clean my table and bring me the menu. Because I had waited so long I ask the person to take my order and was informed that he couldn’t because he was not a waiter. I waited another 10 minutes and no one approached my table, I literally just stood up and left. That was the only downside of this beautiful property in Hyde Park.I will definitely come back and I hope to have a chance to try the restaurant.I noticed that every evening the bar and restaurant are pretty crowded; needs attention on service.",13-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1091,"At 2 am I wake up because I sense that something is wrong and sure enough, there is no power in the room. I stumble to find my way to the house phone and dial 0, I tell whoever answered that there is no power in the room and they say oh yeah the power went out in the whole building. I say, well what's going to happen next? They answer that the engineers are working on it. I asked about how long, they don't know and they ask if there is something I need. I answer that we are hot and they recommend that we open the windows. Needless to say that open windows did not help the heat situation. Neither one of us could sleep during the power outage and afterwards we could not fall asleep again. About an hour and a half later, the power came back on. I wanted to check out right then and there but my husband convinced me that it was better to wait until daylight to check out. I was so upset! I wanted to sleep!!!When we check out the next morning, I inquiry about what was the issue last night with the power outage and the person at the front desk is clueless as to what I am talking about. Her excuse was that she just got in and has no idea of what happened last night. You mean to tell me that such an even as an entire building power outage does not get reported to the next shift? I don't believe that for a minute. How about a generator in cases like this? Everything had gone extremely well until the power outage and then when the clerk at the front office tells us that she has no clue what happened, I just thought that was unbelievable. When a shift leaves it's supposed to report to the coming shift anything that is worth mentioning - I think a power outage would be considered a worthy notification for the next shift. ",12-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1092,"The hotel was beautiful, clean, and full of good music and light chatter. The rooms were clean and artistically made up. The service and people working there were extremely friendly and customer oriented. The restaurant had wonderful ambience and delicious food. ",12-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1093,"Situated in Hyde Park, the Sophy Hyde Park hotel is a beautiful, upscale hotel with an art decor theme. The staff is very helpful and friendly. If you're staying in Hyde Park, I highly recommend the Sophy. I'll definitely be back.",4-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1094,"When I first walked into Sophy, I felt the elegance and polish. The lobby and hallways are beautiful, and the Dorchester Suite is exquisite. I was on the seventh floor and had gorgeous views of Hyde Park, one of the neighborhoods in Chicago that has the most character. The art in the suite, the clawfoot tub, and the small surprise touches likes the record player and two albums are what makes this hotel so utterly exquisite! It is one of the best hotels I have stayed in (and I travel often). ",1-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1095,Disappointed is the overall experience. Feel the staff and management need more training in customer service. House cleaning was minimal and a non working TV for 2 out of 5 days was not acceptable. Would not recommend to friends or family right now. Maybe in time things will improve.,1-Jun-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1096,"I loved my stay at the Sophy! The rooms are so luxurious, the staff was extremely friendly, and I loved the style/decor of the hotel SO much. All the art is SO beautiful too!I was so happy with my stay here and would definitely come back again!",27-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1097,Overall the hotel was awsome! Minibar i thought was reasonably priced. Very friendly staffed. I wis there was a pool. And the restaurant i felt was limited. But only real complaint is parking was WAY OVER PRICED. Overall i loved it!,21-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1098,This hotel is lovely and hip in a great location. My only complaint is that you can only order any type of food until 9pm. The bathroom is amazing and the bed comfortable. It is such a cool place- the mini bar is really fun and the record player a nice touch. ,21-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1099, Beautiful luxury hotel in the heart of shops and businesses and restaurants great stay friendly staff very clean wonderful time. You can walk to many locations it’s a nice area the staff are helpful and considerate and welcoming ,19-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1100,"The HVAC was incredibly loud, cycling on and off. The refrigerator was also very loud. The hotel itself was clean, the restaurant excellent, location near the University of Chicago with shuttle service.",16-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1101,"Finishing touches are well thought out, rooms are spacious and comfortable. Staff is outstanding, don't miss it. The Mesler Restaurant provides a great dining experience, attentive staff and a good range of choice for all diners.",16-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1102,I had a lovely experience staying at SOPHY. It was clean and hygienic. The staff was friendly and helpful.The restaurant there is the most happening place in Hyde Park. I highly recommend this to everyone.,14-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1103,"A true home away from home, SOPHY is comfortably relaxed, quiet in the rooms, and lively fun in the bar and restaurant. Rooms are large bright and airy and the staff is adorable. We love it's cool sophistication and comfy home-style vibe. And the food is wonderful, too!",14-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1104,"We loved our stay at the Sophy. From the minute we entered the warm and welcoming lobby to settling into a large and comfortable room we were pleased. Great bed, linens and bathrobe. The bar is lively, drinks are delicious; we especially enjoyed being with a diverse crowd. And good music to boot!",13-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1105,"The Sophy is a wonderful addition to this underserved dynamic neighborhood. Rooms are elegant and spacious, and the lobby is comfortable with a fine restaurant and bar. Prices are reasonable by Chicago standards, considering the quality of the hotel.",11-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1106,"This boutique hotel is elite. the quality of the buildout is top shelf. The F&B is great, and the vibe is cool. If you need to visit the Univeristy of Chicago, this is easily the #1 choice---it will make you skip the downtown hotels like the Thompson in return for being closer to campus. ",9-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1107,"The Sophy is one of the best hotels I've stayed at. I travel with moderate frequency (approximately 14 work trips and 4 personal each year) and stay at a fair share of mostly 4-star hotels. What I love most about the Sophy is the architectural detail in both the common areas (lobby, lounge separating hotel from restaurant, restaurant lounge and seating area) and the rooms. In both, the flow from one space to another is seamless, yet the separations among them are clear. Additionally, I love the local character and warmth that is achieved by the thoughtfulness and attention to detail in the finishes. Dark warm wood, marble, wood floors, and especially the choice to appoint the rooms (and common areas) with the work of local artists, local authors, and quite possibly goods from local vendors (e.g., real vinyl records possibly from Hyde Park Records on the next block). It really was like being in a home away from home. And in the heart of Hyde Park on the main strip, just steps away from a great variety of food choices. ",8-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1108,The hotel is so well decorated (both the rooms and the public spaces). I needed to get work done and enjoyed sitting on the corner sofa in my King room. The room was so comfortable that I didn't mind needing to get work done :) . The staff is uniformly super friendly. Great experience! ,6-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1109,"Simply awesome. The hotel is very clean, and the room is very spacious. There were even gramophone records that created a special atmosphere. The hotel and rooms looked exactly as the photos on their website. ",1-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1110,"Everything about the Sophy was pleasantly surprising: the record player in each room; the steam wand in place of an iron & ironing board; the lively & warm atmosphere in the lobby and lounge in the evening, etc. It's a great place for any kind of traveller.",1-May-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1111,"Clean, newer hotel with great staff in the beautiful Hyde Park neighborhood. Rooms have very nice personal high end touches. Records and record player in each room was a unique treat. Was impressed with the design of the hotel and the rooms. Rooms were large and very comfortable.",29-Apr-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1112,"We had an appointment at the University of Chicago Med Center and decided to go a day early. We loved everything about the Sophy. Great room, great service, perfect location and the best meal we have had in a while. We will be back.",27-Apr-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1113,"We were in town to visit U of Chicago, this was a great option close to campus, nice rooms clean and safe. The property is well Maintained and the staff of Friendly and helpful. I would recommend to anyone looking to be in this area of Chicago ",27-Apr-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1114,Very good location for visiting children attending University of Chicago. Live jazz on weekends.Good food and beverage choices. The hotel would be a good choice for families coming to town for wedding. Walking distance to most of University of Chicago buildings including Rockefeller Memorial Chapel and the Oriental Institute. ,24-Apr-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1115,"We spent 3 nights at Sophy Hyde Park while in town visiting the University of Chicago. The hotel and its staff are fantastic! The rooms are cozy and well-appointed. The staff is friendly and helpful. We made good use of the hotel’s free shuttle service, never waiting more than 5 minutes for a ride. We are foodies and thoroughly enjoyed the Mesler restaurant. Also, the hotel is very conveniently located to great museums.",20-Apr-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1116,This hotel is one of the finest hotels I have ever stayed in! The decor is beautiful with such thought put into every detail. The bed was so comfortable and the room was immaculate. A gem of a hotel!!,18-Apr-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1117,"The Sophy is a jewel! This recently opened hotel is nicely located in Hyde Park, in a small commercial district near residential and close to the University of Chicago. Our suite boasted huge windows with incredible views of the immediate neighborhood and of the Chicago skyline and the lake in the distance. The bathroom was gorgeous and well appointed. The bed, linens and pillows were very comfortable. We had one minor service issue, but even that did not diminish our very positive view of our stay at this hotel. Kudos to the owners and management. ",17-Apr-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1118,"This is a new hotel and is very nicely decorated. Plenty of art on the walls and a portrait of President Obama greets you at the elevators. The room was pleasant, with some odd items, like a magnifying glass and some old records and record player. Very nice walk in shower. No bathtub. Coffee in the room is Maxwell House and you make it yourself with a filter and using an electric kettle for heating the water. There was no decaf. Despite being a new hotel, the room showed some wear. Nit big deal but seems materials used were not the best. ",14-Apr-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1119,"This please is very clean and trendy. The rooms feel like they could be right out of a photo on Pinterest. Parking is difficult if you don't use the Valet. My first night I arrived after the Valet service was gone, the hotel lot has very limited parking. I ended up finding a spot on the street, but it too a while. ",12-Apr-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1120,"A top-notch hotel and local community magnet in Hyde Park. Friendly, local and efficient. Located close to the UofC, but it will be a new anchor of the area.The lobby bar is abuzz with live and energy.",8-Apr-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1121,Loved this hotel. The rooms are beautiful and it's in a great location. The rooms were well appointed with cute touches like record players and jazz albumns. My only gripe is the cost of overnight parking ($42).,7-Apr-19,Sophy Hyde Park,http://www.tripadvisor.com/Hotel_Review-g35805-d13927661-Reviews-Sophy_Hyde_Park-Chicago_Illinois.html
1122,"First the positives: early check in/late check out granted, very reasonable rate to park your vehicle, ice cream treats available at front desk, very kind staff in the on site restaurant (the 1/2 drink coupons were a nice perk) & the WiFi.Now the negatives: no refrigerator in the room, the air conditioner operated so terribly (extremely loud, erratic, too cold/not cold enough), the bed linens (sheets) were old and felt as though they were washed one too many times, the hallways were so dingy & the carpeting in the room could use a more through vacuum job.",7-Jul-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1123,We picked this hotel after reading about the concierge. He’s amazing and absolutely made our trip as great as it was! Great location and even better service. I miss checking in with him in the morning!,5-Jul-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1124,"So glad we read the reviews and picked this place. Check in was easy and super friendly. The lobby has coffee, tea and hot chocolate whenever you would like it. The desk staff also offered complimentary push pops and ice cream sandwiches! A great way to end a hot Chicago day. $25 hotel parking was convenient and a great price. We paid a little extra and got the suite which was spacious. The AC was a little loud but outside everything was great. Our room on the 4th floor didn’t seem to have a lot of street noise but maybe the AC masked it. The location was perfect and near the theater district and great eateries such as Pizzaria Uno, Rainforest Cafe, Hard Rock, The SAFEHOUSE and more! ",2-Jul-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1125,We visit Chicago every year for a guys weekend. We moved to the BW 2 years ago and do not regret it. Nice on site restaurant for breakfast or pizza. Roof top pool and patio area that over looks this area of the city. Perfect way to relax from the hustle and bustle.,30-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1126,"Great hotel, the location is great, close to a lot of attractions. Only a few blocks from the ""L"" which made travelling to Wrigley Field easy. Hotel was clean and updated. Parking was easy and secure. We have stayed at this location a few times and will defiantly book it again when we go back. ",27-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1127,"Great price, very nice room, free ice cream, best rate on parking. Awesome location, pool was nice and outdoor patio was excellent. Recommended to my family and friends. Steps away from all the downtown restaurants, Michigan Ave and tourist attractions. ",25-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1128,"Stayed here while in town for a Cubs game. Location is great, very close to the Red line which takes you right to Wrigleyville. We stayed in a King room which was the smallest hotel room I’ve ever been in, including NYC. The street noise was terrible, hallway noise was terrible, we could hardly run the air conditioner while sleeping because it was so loud, and we could hear any time a neighboring room turned on the water. The room didn’t have a fridge or microwave. There is on-site parking, both a surface lot and underground. Underground clearance is so low that we scraped the top of our Jeep on the pipes. Major bummer at this hotel as it is in a great location. Also, the Cubs lost. ",23-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1129,"Excellent location, convenient to public transporation, can walk to Miracle Mile and other attractions, near super market, staff very knowledgeable and friendly, clean rooms, great value for location and Chicago",22-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1130,"Would never stay here again unless they do a major upgrade!!! Room smelled moldy, whole place was old and VERY noisy. Instead of investing in modern windows, they invest in little cards placed on the bedside tables offering free ear plugs at the front desk. STAY AWAY if you actually want to sleep!!",18-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1131,"A good value. Great hotel for the money, especially $25 for parking. Room was ok. Had a problem because the bathroom door was warped and wouldn't close all the way. The elevator is small and a bit slow. These were the only 2 problems. Staff was amazing and very helpful. Ate breakfast at the restaurant and it was good and very reasonable. Very close to transportation. We had to walk only 5 minutes to catch the train. We used the swimming pool and it was very nice.",16-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1132,"Location was perfect. Close to McDonald's, Rainforest Cafe, Hard Rock Cafe and many other restaurants. Within walking distance of Navy Pier and the riverwalk. Great location to be able to get around in.",14-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1133,You’ll be warmly greeted by the bellman Wallace and quickly checked into the rooms by a great staff. There is always hot fresh coffee in the lobby and the pizza in the restaurant is as good as it gets. The value for the hotel is incredible considering the location. The rooms are comfortable and spotless. Most of Chicago is within walking distance or a short taxi ride away!,13-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1134,"We stayed to attend a wedding, and the welcome at the desk, parking lot, and lobby was much appreciated. The room was fine, but the people made it work.We also enjoyed the neighborhood - food, shopping, etc.",13-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1135,"Located just across the street from the currently largest McDonalds in the country, this hotel was the best priced and closest to all of the downtown attractions. The hop-on-hop-off stop was less than a block away. Helpful staff and a special shout out to Eddy, who assisted with a laptop problem and even helped with scanning a document back to my laptop.",10-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1136,"Wallace, the concierge was the best! He was very helpful finding our way around and giving suggestions, helping us with our luggage, etc...all with a smile on his face and a great sense of humor. The hotel was pleasant but small and had a BBQ smell. Overall a great location and attentive staff!",9-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1137,The hotel is perfectly located near all sort of attractrions. Friendly staff. The rooms were big and clean. The rooftop is so wonderful. We loved to sit there at nighttime. Why not 5 stars? The airconditioning was pretty loud and we had to turn it off at nighttime to enjoy a quiet sleep. But we would stay there again !,9-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1138,"Hotel is conveniently located for easy walkable access to Michigan Avenue and the river. Plenty of shops and restaurants to choose from in the vicinity. The rooms were large with every amenity, comfortable bed, tv, coffee machine, safe, freshly decorated. Staff very helpful, especially our pal Wallace in reception, who was extremely caring and helpful. Would definitely return.",4-Jun-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1139,"We booked online for a 2 night stay over the holiday weekend. I made reservations using an online booking app. I called two days in advance of our stay to confirm our reservations and we were good to go. We arrived at the hotel and they had no record of our stay, our confirmation number or our names. The desk attendant went into the back room for 22 minutes and miraculously, our reservation came up. Some excuse about booking. We received no email, text or phone contact concerning the reservation. We had to do the work ourselves to confirm things. Because of the delay at check-in, we missed our scheduled dinner reservations at our favorite dinner spot and we were just let down by the whole thing. With technology and with the level of communication the world uses each day, you would think that the online booking agencies and the hotel would have communicated to each other and to us. ",31-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1140,I stayed 6 nights at this hotel on convention. The room was comfortable and quiet. House keeping was was excellent.Staffing who handled my queries handled it superbly. I fully endorse this hotel for Buisness or leisure traveling!,31-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1141,"The Best Western is a great hotel with wonderful staff. The hotel was clean, modern and very roomy. The hotel does not charge outrageous fees for daily parking. The rooftop views are amazing!It is located in downtown, but in the perfect spot; out far enough that you are not right in the middle of the hustle and bustle, but close enough to walk to the major tourist attractions! I highly recommend and will definitely stay again. ",27-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1142,Liked pool and outdoor rooftop deck areas. Room nice but not fancy. Restaurant attached decent but also walking distance to many restaurants in safe neighborhood. 1 mile to union station. About 6 blocks to Michigan Ave. 3 blocks to state st. ,25-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1143,"Great location, 2 minutes from the highway and 5 minutes from The Magnificent Mile and more. Also, safe and secure parking on site was a big plus for us arriving by car. The subway is one block away if you arrive by plane",25-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1144,"Nice rooms, good pool and view from rooftop terrace. Great location, just 10 minutes walk from navy pier, centre and other attractions.Loads of bars and restaurants nearby.Bar staff were friendly and had good beer choice. Reception made an error giving us wrong room on arrival as we saw other peoples luggage when we opened door, swiftly resolved though. ",24-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1145,"The staff at this hotel were great. We arrived early, like 7am early, and needed to leave our bags with the front desk staff as it was too early to check in, but we wanted to go sightseeing. They did this at no extra charge and were so nice. On our last day we had to check out, but still had a full day of conferences to attend. Even though we were no longer guests, they still allowed us to leave our bags for the day so we did not have to tote them around. We also asked for restaurant recommendations and places to go. Everyone we spoke with regarding suggestions gave excellent recommendations. The rooms were nice, beds comfy, and they have free hot chocolate! One of my best hotel experiences. Thanks Eddy!",22-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1146,"My 3 star rating is not a negative mark on the hotel; it is just to indicate that it is objectively a solid, no-frills 3 star hotel. What I mean by that, is that the lobby is very tight and overall the hotel (exterior, hallways, elevator, etc) is very dated and not pristine /luxurious like you would see in a 4 or 5 star hotel.I will say, that the staff was friendly, the room was clean, and the bed was pretty comfortable. That is about all you can ask for. It is also in the heart of River North so you have plenty of wonderful options for dining and entertainment. You are also only a few blocks from the Merchandise Mart CTA stop.My only minor knock (if I'm being picky) is that the elevators were pretty slow during peak times and very small (so only a few people can fit in with luggage). On top of that, the lobby area is so small that it can get really crowded waiting to get up to your room with your luggage. Also, the ""fitness center"" was literally one treadmill and some free-weights. As mentioned, the interior is also pretty dated.However, this hotel is a lot less than the 4/5 stars and it is solid (gets the job done). For that, it is a solid 3 star hotel in my book, and I had a fine stay here.",22-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1147,We have stayed at the best Western River North for many years and consider it to be our most favorite hotel in Chicago. The location is central to everything and the rooms are clean. The breakfast is excellent and the staff is friendly and courteous. ,19-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
